age,workclass,fnlwgt,education,education_num,status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income
53,Private,218311,HS_grad,9,not_married,corporate_job,Female,0,0,35,United_States,more_than_50k
38,Private,278557,Bachelors,13,married,corporate_job,Male,0,0,50,United_States,less_than_50k
49,Private,314773,Bachelors,11,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
21,Private,194861,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
18,Private,400616,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
25,Private,208117,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
36,Private,184498,SS_grad,7,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
52,Private,117674,HS_grad,9,married,corporate_job,Male,0,0,55,United_States,less_than_50k
19,Private,162621,Bachelors,10,not_married,it_job,Male,0,0,14,United_States,more_than_50k
23,Private,368739,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
63,Self_emp,196994,Bachelors,13,married,corporate_job,Male,0,0,15,United_States,more_than_50k
63,Self_emp,420629,Bachelors,11,married,Other_service,Male,0,0,45,United_States,more_than_50k
62,Self_emp,245491,Bachelors,13,not_married,corporate_job,Male,99999,0,40,United_States,less_than_50k
51,Self_emp,276456,Bachelors,12,married,corporate_job,Male,3103,0,30,United_States,less_than_50k
76,government,169133,Bachelors,10,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
50,Private,99307,HS_grad,9,married,Craft_repair,Male,5013,0,45,United_States,more_than_50k
45,Self_emp,120131,HS_grad,9,married,Craft_repair,Male,0,0,50,United_States,less_than_50k
44,Self_emp,456236,Bachelors,10,not_married,corporate_job,Male,0,0,45,United_States,less_than_50k
51,Private,107123,ES_grad,4,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
42,government,125461,Bachelors,13,not_married,corporate_job,Male,4650,0,35,United_States,more_than_50k
43,government,36924,Masters,14,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
53,Private,167065,SS_grad,7,married,it_job,Male,0,0,40,United_States,more_than_50k
29,Private,53642,Bachelors,11,married,corporate_job,Male,0,0,40,United_States,more_than_50k
41,Private,154668,Bachelors,10,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
44,government,102238,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
35,Private,54595,SS_grad,6,not_married,Other_service,Female,0,1980,40,United_States,more_than_50k
27,Private,152951,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
35,Private,257042,Bachelors,10,married,Prof_specialty,Male,0,0,50,United_States,more_than_50k
60,Private,74243,Bachelors,11,not_married,Craft_repair,Female,0,0,30,United_States,more_than_50k
49,Private,149049,Bachelors,10,not_married,corporate_job,Male,14344,0,45,United_States,less_than_50k
33,Private,117186,Bachelors,13,married,corporate_job,Male,0,0,45,United_States,more_than_50k
35,Private,178322,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
31,government,286911,Bachelors,10,married,corporate_job,Male,0,0,38,United_States,more_than_50k
54,Private,203635,HS_grad,9,married,corporate_job,Male,7298,0,60,United_States,less_than_50k
57,Self_emp,177271,Doctorate,16,married,Prof_specialty,Male,0,0,35,United_States,more_than_50k
30,Private,149427,ES_grad,5,not_married,Craft_repair,Male,0,0,45,United_States,more_than_50k
45,Private,101656,SS_grad,6,not_married,it_job,Male,0,0,40,Other,more_than_50k
41,Private,274363,Bachelors,10,married,it_job,Male,7298,0,42,United_States,less_than_50k
25,Private,241025,Bachelors,13,not_married,Other_service,Male,0,0,18,United_States,more_than_50k
51,Self_emp,338836,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,less_than_50k
42,Private,210534,Preschool,3,not_married,corporate_job,Male,0,0,40,El_Salvador,more_than_50k
28,Private,95725,Bachelors,11,not_married,servant,Male,0,0,45,United_States,more_than_50k
53,government,167410,Bachelors,13,not_married,it_job,Male,0,0,40,United_States,more_than_50k
31,Private,158162,Bachelors,13,not_married,corporate_job,Female,13550,0,50,United_States,less_than_50k
46,Private,241935,SS_grad,7,married,Other_service,Male,7688,0,40,United_States,less_than_50k
25,government,406955,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
47,Private,341762,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
30,Private,38848,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
48,Private,54744,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
22,Private,332194,Bachelors,10,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
32,Self_emp,154950,Bachelors,10,married,Craft_repair,Male,0,0,30,United_States,more_than_50k
33,Self_emp,196342,Doctorate,16,not_married,Prof_specialty,Male,0,0,45,United_States,less_than_50k
31,Private,201292,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
43,Private,339767,Bachelors,10,married,Other_service,Female,0,0,20,Other,less_than_50k
26,Private,250066,Bachelors,11,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
34,Private,318886,HS_grad,9,married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
50,government,124076,Bachelors,13,married,Prof_specialty,Female,0,0,40,United_States,less_than_50k
30,government,242122,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
17,Private,34019,SS_grad,7,not_married,Other_service,Male,0,0,20,United_States,more_than_50k
35,government,230754,Masters,14,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
29,Private,213842,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
27,government,196386,Bachelors,12,married,corporate_job,Male,4064,0,40,El_Salvador,more_than_50k
34,Private,134737,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,less_than_50k
32,Private,515629,HS_grad,9,not_married,servant,Female,0,0,40,United_States,more_than_50k
47,government,119199,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
40,Private,90222,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
26,Private,28443,Bachelors,11,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
30,Private,159442,HS_grad,9,not_married,Other_service,Female,0,0,40,Other,more_than_50k
54,Private,315804,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
53,Private,135840,Bachelors,13,married,Prof_specialty,Male,0,0,55,United_States,less_than_50k
43,Private,118001,ES_grad,4,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
25,Private,207875,Bachelors,10,not_married,Farming_fishing,Male,0,0,20,United_States,more_than_50k
39,Private,164898,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
57,government,170066,HS_grad,9,married,Transport_moving,Male,0,0,25,United_States,less_than_50k
47,Private,111994,HS_grad,9,married,Other_service,Male,0,0,34,United_States,more_than_50k
45,Private,166636,HS_grad,9,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
24,government,61737,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
32,Self_emp,241885,SS_grad,6,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
25,Private,234190,Bachelors,10,not_married,corporate_job,Male,0,0,35,United_States,more_than_50k
57,Private,230899,Preschool,3,not_married,it_job,Female,0,0,40,United_States,more_than_50k
28,Private,114158,Bachelors,13,married,Prof_specialty,Female,0,1977,24,United_States,less_than_50k
28,Private,222442,HS_grad,9,married,corporate_job,Male,0,0,51,Other,more_than_50k
27,Private,157612,Bachelors,13,not_married,Prof_specialty,Female,0,0,55,United_States,more_than_50k
28,Private,199903,Bachelors,13,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
44,Self_emp,156687,HS_grad,9,married,Farming_fishing,Male,0,0,42,Other,more_than_50k
27,Private,369522,HS_grad,9,not_married,it_job,Male,0,0,45,United_States,more_than_50k
61,Private,226297,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,more_than_50k
25,Private,356017,SS_grad,7,not_married,Other_service,Male,0,0,99,United_States,more_than_50k
28,Private,189257,ES_grad,5,not_married,servant,Female,0,0,24,United_States,more_than_50k
20,Private,157541,Bachelors,10,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
33,Private,69251,Bachelors,11,not_married,corporate_job,Male,0,0,40,Philippines,more_than_50k
38,government,272944,HS_grad,9,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
31,Private,113667,HS_grad,9,not_married,corporate_job,Female,0,0,25,United_States,more_than_50k
40,Private,222011,Masters,14,not_married,Prof_specialty,Female,0,0,45,United_States,less_than_50k
43,Private,191196,Bachelors,10,married,corporate_job,Male,0,0,55,United_States,less_than_50k
38,Private,169104,Masters,14,married,corporate_job,Male,0,0,60,United_States,less_than_50k
19,Private,146679,Bachelors,10,not_married,corporate_job,Male,0,0,30,United_States,more_than_50k
56,Private,226985,Bachelors,12,married,Other_service,Male,0,0,50,United_States,more_than_50k
38,Private,153066,Masters,14,not_married,corporate_job,Male,0,0,45,United_States,less_than_50k
22,Private,200109,HS_grad,9,married,servant,Female,4508,0,40,United_States,more_than_50k
18,government,109445,HS_grad,9,not_married,Other_service,Male,0,0,25,United_States,more_than_50k
68,Private,99491,Bachelors,10,not_married,Other_service,Female,0,0,20,United_States,more_than_50k
35,Private,172571,Bachelors,11,not_married,Transport_moving,Male,0,0,50,United_States,more_than_50k
32,Private,207113,SS_grad,6,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
43,government,192712,Bachelors,10,married,Prof_specialty,Female,0,0,40,United_States,less_than_50k
30,Private,154297,SS_grad,6,not_married,it_job,Female,0,0,40,United_States,more_than_50k
62,Private,238913,Bachelors,10,married,it_job,Male,2829,0,24,United_States,more_than_50k
38,Private,110402,Bachelors,11,married,it_job,Male,0,0,40,United_States,more_than_50k
27,Private,207213,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
28,Private,606111,Doctorate,16,not_married,Prof_specialty,Female,0,0,60,Germany,less_than_50k
26,Private,34112,Bachelors,11,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
21,Private,119156,Bachelors,10,not_married,it_job,Male,0,0,20,United_States,more_than_50k
19,Private,249787,HS_grad,9,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
20,Private,153516,Bachelors,10,not_married,corporate_job,Male,0,0,30,United_States,more_than_50k
25,government,260754,Bachelors,13,not_married,servant,Male,0,0,40,United_States,more_than_50k
28,Self_emp,155621,Bachelors,10,not_married,Craft_repair,Male,0,0,50,Other,more_than_50k
36,Private,33983,Bachelors,11,not_married,corporate_job,Male,0,0,42,United_States,less_than_50k
23,Private,306601,Bachelors,13,not_married,Craft_repair,Male,0,0,40,Mexico,more_than_50k
24,Private,270075,Bachelors,13,married,corporate_job,Female,0,0,50,United_States,more_than_50k
23,Private,109430,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
24,Private,187115,Bachelors,13,not_married,Prof_specialty,Female,0,0,20,United_States,more_than_50k
25,Self_emp,463667,HS_grad,9,not_married,Other_service,Male,0,0,8,United_States,more_than_50k
24,Private,52262,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
30,Private,144064,HS_grad,9,married,corporate_job,Male,0,0,62,United_States,more_than_50k
36,Private,268620,Bachelors,10,married,corporate_job,Female,0,0,33,United_States,more_than_50k
45,Private,81132,HS_grad,9,married,Other_service,Male,0,0,40,Philippines,more_than_50k
31,Private,323069,Bachelors,12,not_married,corporate_job,Female,0,880,45,United_States,more_than_50k
34,Private,242984,HS_grad,9,not_married,corporate_job,Male,0,0,48,United_States,more_than_50k
65,Self_emp,172684,Bachelors,13,married,corporate_job,Male,0,0,44,Mexico,less_than_50k
42,Private,103932,Bachelors,11,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
27,government,431637,Bachelors,15,not_married,Prof_specialty,Male,0,0,70,United_States,more_than_50k
40,Private,188942,Bachelors,10,married,corporate_job,Female,0,0,40,Puerto_Rico,more_than_50k
53,government,170354,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,less_than_50k
54,Private,28518,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,less_than_50k
30,government,193380,Bachelors,13,not_married,Prof_specialty,Male,0,0,35,United_States,more_than_50k
59,Private,175942,HS_grad,9,married,Transport_moving,Male,0,0,45,United_States,less_than_50k
42,Self_emp,53956,HS_grad,9,not_married,corporate_job,Male,0,0,55,United_States,more_than_50k
23,Private,120773,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
28,Private,96219,Bachelors,13,married,Other_service,Female,0,0,15,United_States,more_than_50k
20,Private,104164,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
22,Private,190429,Bachelors,10,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
47,Self_emp,228660,Bachelors,10,married,Craft_repair,Male,0,1977,40,United_States,less_than_50k
44,Private,368757,Bachelors,10,married,it_job,Male,0,0,40,United_States,more_than_50k
40,Private,220563,SS_grad,8,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
37,Private,233571,Bachelors,11,married,it_job,Female,0,0,37,United_States,less_than_50k
39,Private,187847,HS_grad,9,not_married,it_job,Male,0,0,50,United_States,more_than_50k
49,Private,84298,Bachelors,10,married,corporate_job,Male,7688,0,40,United_States,less_than_50k
44,Self_emp,254303,Bachelors,10,not_married,Other_service,Male,0,0,45,United_States,more_than_50k
27,Private,109611,ES_grad,5,married,it_job,Female,0,0,37,Other,more_than_50k
50,Private,189183,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
39,Private,206951,Bachelors,13,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
41,Private,282882,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
55,Private,377061,Bachelors,13,married,servant,Male,0,0,40,United_States,less_than_50k
53,Private,209906,Preschool,2,married,Other_service,Male,0,0,35,Puerto_Rico,more_than_50k
53,government,176059,Masters,14,not_married,Prof_specialty,Female,0,0,50,United_States,more_than_50k
31,Private,279015,Masters,14,married,corporate_job,Male,0,2415,70,Other,less_than_50k
21,Private,347292,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
30,Private,277314,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
53,Private,341439,Masters,14,not_married,corporate_job,Female,0,0,60,United_States,less_than_50k
47,Private,209460,Bachelors,10,married,Craft_repair,Male,0,1485,47,United_States,more_than_50k
60,Private,114263,Bachelors,13,not_married,corporate_job,Female,0,0,40,Other,less_than_50k
59,Private,230899,ES_grad,5,not_married,it_job,Female,0,0,40,Mexico,more_than_50k
37,Private,271767,Bachelors,13,not_married,corporate_job,Male,0,0,48,United_States,less_than_50k
47,government,20956,Bachelors,13,married,Craft_repair,Male,0,1740,40,United_States,more_than_50k
49,Private,39986,ES_grad,5,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
73,government,45784,Bachelors,10,not_married,Prof_specialty,Female,0,0,11,United_States,more_than_50k
58,Private,126991,HS_grad,9,not_married,Other_service,Female,0,0,20,United_States,more_than_50k
